Entrez_Gene_Id,DepMap_ID
6836,ACH-000967
378807,ACH-000968
8289,ACH-000968
4438,ACH-000968
6403,ACH-000968
60676,ACH-000968
57795,ACH-000968
777,ACH-000968
114548,ACH-000968
387638,ACH-000968
56243,ACH-000968
51363,ACH-000968
119692,ACH-000968
401665,ACH-000968
3048,ACH-000968
282763,ACH-000968
282763,ACH-000968
338323,ACH-000968
338322,ACH-000968
256148,ACH-000968
57010,ACH-000968
22997,ACH-000968
775,ACH-000968
5800,ACH-000968
93661,ACH-000968
6579,ACH-000968
196528,ACH-000968
8638,ACH-000968
79544,ACH-000968
338879,ACH-000968
9472,ACH-000968
9154,ACH-000968
6299,ACH-000968
146845,ACH-000968
22905,ACH-000968
84643,ACH-000968
1824,ACH-000968
6860,ACH-000968
29906,ACH-000968
55205,ACH-000968
147741,ACH-000968
11136,ACH-000968
284403,ACH-000968
5678,ACH-000968
55786,ACH-000968
2204,ACH-000968
204801,ACH-000968
147945,ACH-000968
126204,ACH-000968
8291,ACH-000968
5968,ACH-000968
150572,ACH-000968
84620,ACH-000968
27178,ACH-000968
129684,ACH-000968
80731,ACH-000968
90134,ACH-000968
90134,ACH-000968
6328,ACH-000968
129446,ACH-000968
9360,ACH-000968
7273,ACH-000968
7273,ACH-000968
91752,ACH-000968
57624,ACH-000968
92737,ACH-000968
5332,ACH-000968
57144,ACH-000968
0,ACH-000968
9619,ACH-000968
9215,ACH-000968
5465,ACH-000968
285220,ACH-000968
201633,ACH-000968
9353,ACH-000968
116984,ACH-000968
2891,ACH-000968
2891,ACH-000968
59350,ACH-000968
442117,ACH-000968
1004,ACH-000968
6507,ACH-000968
729,ACH-000968
56136,ACH-000968
56135,ACH-000968
56133,ACH-000968
56131,ACH-000968
2554,ACH-000968
54825,ACH-000968
1832,ACH-000968
57699,ACH-000968
9096,ACH-000968
81833,ACH-000968
134957,ACH-000968
168667,ACH-000968
27445,ACH-000968
5649,ACH-000968
26211,ACH-000968
474344,ACH-000968
203102,ACH-000968
23414,ACH-000968
114788,ACH-000968
114788,ACH-000968
401474,ACH-000968
23081,ACH-000968
158471,ACH-000968
6146,ACH-000969
6924,ACH-000969
2899,ACH-000969
55631,ACH-000969
115362,ACH-000969
270,ACH-000969
90780,ACH-000969
922,ACH-000969
51430,ACH-000969
63923,ACH-000969
6646,ACH-000969
6041,ACH-000969
360023,ACH-000969
80003,ACH-000969
6262,ACH-000969
5728,ACH-000969
5728,ACH-000969
22849,ACH-000969
3416,ACH-000969
5406,ACH-000969
7390,ACH-000969
256536,ACH-000969
54503,ACH-000969
85456,ACH-000969
51773,ACH-000969
1740,ACH-000969
120114,ACH-000969
143884,ACH-000969
4297,ACH-000969
83552,ACH-000969
55297,ACH-000969
10445,ACH-000969
121006,ACH-000969
55117,ACH-000969
25834,ACH-000969
23325,ACH-000969
6910,ACH-000969
283537,ACH-000969
84056,ACH-000969
675,ACH-000969
1282,ACH-000969
4776,ACH-000969
643866,ACH-000969
6617,ACH-000969
145270,ACH-000969
6263,ACH-000969
8681,ACH-000969
6017,ACH-000969
51335,ACH-000969
9074,ACH-000969
1387,ACH-000969
29,ACH-000969
23277,ACH-000969
7157,ACH-000969
7157,ACH-000969
284119,ACH-000969
54894,ACH-000969
64772,ACH-000969
55125,ACH-000969
390882,ACH-000969
84245,ACH-000969
9757,ACH-000969
148266,ACH-000969
973,ACH-000969
57669,ACH-000969
8647,ACH-000969
65065,ACH-000969
80309,ACH-000969
9759,ACH-000969
57325,ACH-000969
343702,ACH-000969
57403,ACH-000969
2778,ACH-000969
1002,ACH-000969
6526,ACH-000969
10841,ACH-000969
491,ACH-000969
1951,ACH-000969
327,ACH-000969
23272,ACH-000969
151647,ACH-000969
131873,ACH-000969
11235,ACH-000969
1181,ACH-000969
151963,ACH-000969
79441,ACH-000969
3064,ACH-000969
5161,ACH-000969
133022,ACH-000969
84162,ACH-000969
57575,ACH-000969
2196,ACH-000969
60682,ACH-000969
0,ACH-000969
6492,ACH-000969
3066,ACH-000969
4602,ACH-000969
51696,ACH-000969
10842,ACH-000969
23072,ACH-000969
154661,ACH-000969
10142,ACH-000969
219285,ACH-000969
673,ACH-000969
8972,ACH-000969
51667,ACH-000969
4067,ACH-000969
9760,ACH-000969
80124,ACH-000969
9699,ACH-000969
84985,ACH-000969
8840,ACH-000969
10592,ACH-000969
1620,ACH-000969
57582,ACH-000969
6146,ACH-000970
8289,ACH-000970
2035,ACH-000970
3061,ACH-000970
79932,ACH-000970
2899,ACH-000970
643314,ACH-000970
127435,ACH-000970
114803,ACH-000970
1491,ACH-000970
54856,ACH-000970
3428,ACH-000970
83872,ACH-000970
25782,ACH-000970
339501,ACH-000970
83932,ACH-000970
10472,ACH-000970
7678,ACH-000970
221078,ACH-000970
84159,ACH-000970
8509,ACH-000970
57178,ACH-000970
79991,ACH-000970
22876,ACH-000970
8534,ACH-000970
838,ACH-000970
29087,ACH-000970
2120,ACH-000970
144501,ACH-000970
57458,ACH-000970
1284,ACH-000970
51222,ACH-000970
25831,ACH-000970
80224,ACH-000970
64841,ACH-000970
51339,ACH-000970
2567,ACH-000970
53346,ACH-000970
8912,ACH-000970
11273,ACH-000970
10664,ACH-000970
10164,ACH-000970
463,ACH-000970
463,ACH-000970
7157,ACH-000970
4619,ACH-000970
54883,ACH-000970
7266,ACH-000970
54894,ACH-000970
83990,ACH-000970
9772,ACH-000970
57602,ACH-000970
80206,ACH-000970
5271,ACH-000970
57192,ACH-000970
3726,ACH-000970
5566,ACH-000970
56242,ACH-000970
94030,ACH-000970
946,ACH-000970
79143,ACH-000970
284312,ACH-000970
1788,ACH-000970
10936,ACH-000970
7840,ACH-000970
10018,ACH-000970
53353,ACH-000970
7273,ACH-000970
375298,ACH-000970
1290,ACH-000970
54891,ACH-000970
151050,ACH-000970
5332,ACH-000970
81610,ACH-000970
57466,ACH-000970
4599,ACH-000970
10766,ACH-000970
9620,ACH-000970
57599,ACH-000970
9730,ACH-000970
23166,ACH-000970
200894,ACH-000970
1295,ACH-000970
55032,ACH-000970
55254,ACH-000970
253461,ACH-000970
5922,ACH-000970
5290,ACH-000970
5530,ACH-000970
55294,ACH-000970
2982,ACH-000970
23022,ACH-000970
11086,ACH-000970
55714,ACH-000970
153478,ACH-000970
56142,ACH-000970
56113,ACH-000970
266977,ACH-000970
10973,ACH-000970
4121,ACH-000970
9729,ACH-000970
5796,ACH-000970
26230,ACH-000970
6950,ACH-000970
4301,ACH-000970
84310,ACH-000970
85865,ACH-000970
0,ACH-000970
222950,ACH-000970
673,ACH-000970
63917,ACH-000970
80005,ACH-000970
5591,ACH-000970
84675,ACH-000970
23678,ACH-000970
79752,ACH-000970
8840,ACH-000970
225689,ACH-000970
54914,ACH-000970
8789,ACH-000970
9649,ACH-000970
79258,ACH-000971
6146,ACH-000971
6548,ACH-000971
64129,ACH-000971
5538,ACH-000971
127435,ACH-000971
100144878,ACH-000971
255631,ACH-000971
23285,ACH-000971
55600,ACH-000971
5498,ACH-000971
23215,ACH-000971
57710,ACH-000971
431704,ACH-000971
22874,ACH-000971
55248,ACH-000971
10472,ACH-000971
114548,ACH-000971
80760,ACH-000971
55388,ACH-000971
6840,ACH-000971
6840,ACH-000971
3778,ACH-000971
54462,ACH-000971
3832,ACH-000971
9126,ACH-000971
2263,ACH-000971
417,ACH-000971
1262,ACH-000971
23075,ACH-000971
55031,ACH-000971
390201,ACH-000971
220004,ACH-000971
9219,ACH-000971
5331,ACH-000971
10897,ACH-000971
374403,ACH-000971
57558,ACH-000971
219873,ACH-000971
65125,ACH-000971
1108,ACH-000971
54477,ACH-000971
3845,ACH-000971
283464,ACH-000971
552,ACH-000971
92797,ACH-000971
144321,ACH-000971
4060,ACH-000971
0,ACH-000971
2308,ACH-000971
57680,ACH-000971
26686,ACH-000971
116173,ACH-000971
394,ACH-000971
64841,ACH-000971
10175,ACH-000971
9321,ACH-000971
283600,ACH-000971
26153,ACH-000971
4692,ACH-000971
63922,ACH-000971
8912,ACH-000971
1387,ACH-000971
123811,ACH-000971
11273,ACH-000971
6810,ACH-000971
10295,ACH-000971
92154,ACH-000971
64779,ACH-000971
4927,ACH-000971
8522,ACH-000971
5376,ACH-000971
91603,ACH-000971
440435,ACH-000971
124790,ACH-000971
54894,ACH-000971
8493,ACH-000971
8313,ACH-000971
8313,ACH-000971
114757,ACH-000971
645369,ACH-000971
201501,ACH-000971
8725,ACH-000971
57616,ACH-000971
9757,ACH-000971
9757,ACH-000971
11100,ACH-000971
1048,ACH-000971
126129,ACH-000971
5518,ACH-000971
54221,ACH-000971
10130,ACH-000971
4148,ACH-000971
5966,ACH-000971
51252,ACH-000971
55041,ACH-000971
56171,ACH-000971
55230,ACH-000971
83541,ACH-000971
5075,ACH-000971
84701,ACH-000971
9139,ACH-000971
11122,ACH-000971
8480,ACH-000971
57466,ACH-000971
57466,ACH-000971
4600,ACH-000971
9681,ACH-000971
11078,ACH-000971
2847,ACH-000971
10478,ACH-000971
2033,ACH-000971
410,ACH-000971
7155,ACH-000971
1499,ACH-000971
23166,ACH-000971
200894,ACH-000971
348807,ACH-000971
2624,ACH-000971
10274,ACH-000971
170506,ACH-000971
5584,ACH-000971
5290,ACH-000971
86,ACH-000971
339829,ACH-000971
23101,ACH-000971
84179,ACH-000971
8842,ACH-000971
79642,ACH-000971
1047,ACH-000971
80014,ACH-000971
285600,ACH-000971
134429,ACH-000971
2196,ACH-000971
26762,ACH-000971
2916,ACH-000971
2324,ACH-000971
6239,ACH-000971
63940,ACH-000971
11329,ACH-000971
114327,ACH-000971
667,ACH-000971
1297,ACH-000971
60682,ACH-000971
55084,ACH-000971
257218,ACH-000971
56995,ACH-000971
56995,ACH-000971
4301,ACH-000971
5172,ACH-000971
27044,ACH-000971
51667,ACH-000971
203074,ACH-000971
66036,ACH-000971
29883,ACH-000971
81551,ACH-000971
138050,ACH-000971
10565,ACH-000971
169166,ACH-000971
22882,ACH-000971
157769,ACH-000971
8840,ACH-000971
575,ACH-000971
58524,ACH-000971
6595,ACH-000971
23081,ACH-000971
138474,ACH-000971
7111,ACH-000971
51531,ACH-000971
114991,ACH-000971
2219,ACH-000971
9858,ACH-000971
954,ACH-000971
6146,ACH-000972
3604,ACH-000972
1185,ACH-000972
23013,ACH-000972
1969,ACH-000972
8289,ACH-000972
90853,ACH-000972
1263,ACH-000972
5563,ACH-000972
199920,ACH-000972
4893,ACH-000972
3428,ACH-000972
7391,ACH-000972
55732,ACH-000972
83872,ACH-000972
89796,ACH-000972
22874,ACH-000972
105,ACH-000972
64421,ACH-000972
55130,ACH-000972
6840,ACH-000972
3799,ACH-000972
57209,ACH-000972
84159,ACH-000972
9231,ACH-000972
5728,ACH-000972
9126,ACH-000972
143425,ACH-000972
5897,ACH-000972
79841,ACH-000972
7536,ACH-000972
4054,ACH-000972
25855,ACH-000972
10312,ACH-000972
51111,ACH-000972
9633,ACH-000972
9828,ACH-000972
26005,ACH-000972
120114,ACH-000972
120400,ACH-000972
57453,ACH-000972
440073,ACH-000972
196513,ACH-000972
1822,ACH-000972
2,ACH-000972
84920,ACH-000972
7471,ACH-000972
8085,ACH-000972
441639,ACH-000972
121457,ACH-000972
121551,ACH-000972
9026,ACH-000972
121256,ACH-000972
79596,ACH-000972
55701,ACH-000972
55072,ACH-000972
25831,ACH-000972
51199,ACH-000972
3714,ACH-000972
7301,ACH-000972
64864,ACH-000972
100820829,ACH-000972
0,ACH-000972
23102,ACH-000972
53346,ACH-000972
374654,ACH-000972
641,ACH-000972
4122,ACH-000972
220,ACH-000972
8912,ACH-000972
390667,ACH-000972
54985,ACH-000972
54715,ACH-000972
29904,ACH-000972
197407,ACH-000972
146547,ACH-000972
2521,ACH-000972
1006,ACH-000972
92154,ACH-000972
9013,ACH-000972
4628,ACH-000972
113235,ACH-000972
7756,ACH-000972
1440,ACH-000972
3213,ACH-000972
54894,ACH-000972
9772,ACH-000972
8632,ACH-000972
80206,ACH-000972
23327,ACH-000972
6794,ACH-000972
5802,ACH-000972
5802,ACH-000972
56949,ACH-000972
6597,ACH-000972
9757,ACH-000972
90324,ACH-000972
2077,ACH-000972
2909,ACH-000972
3982,ACH-000972
114026,ACH-000972
51277,ACH-000972
388939,ACH-000972
678,ACH-000972
2956,ACH-000972
54980,ACH-000972
27429,ACH-000972
5967,ACH-000972
56910,ACH-000972
1261,ACH-000972
3625,ACH-000972
80122,ACH-000972
142679,ACH-000972
57683,ACH-000972
57683,ACH-000972
151050,ACH-000972
83959,ACH-000972
5075,ACH-000972
1471,ACH-000972
57148,ACH-000972
81610,ACH-000972
8480,ACH-000972
1002,ACH-000972
8204,ACH-000972
25793,ACH-000972
23209,ACH-000972
859,ACH-000972
491,ACH-000972
9686,ACH-000972
9881,ACH-000972
4292,ACH-000972
50853,ACH-000972
84126,ACH-000972
50650,ACH-000972
200894,ACH-000972
10342,ACH-000972
55254,ACH-000972
10274,ACH-000972
5290,ACH-000972
55024,ACH-000972
57575,ACH-000972
56034,ACH-000972
153478,ACH-000972
84059,ACH-000972
1657,ACH-000972
153241,ACH-000972
56104,ACH-000972
10915,ACH-000972
57451,ACH-000972
6941,ACH-000972
7916,ACH-000972
1297,ACH-000972
7272,ACH-000972
375519,ACH-000972
1268,ACH-000972
23195,ACH-000972
25957,ACH-000972
85413,ACH-000972
23328,ACH-000972
57492,ACH-000972
135138,ACH-000972
51622,ACH-000972
64409,ACH-000972
23660,ACH-000972
26,ACH-000972
4846,ACH-000972
285888,ACH-000972
84549,ACH-000972
10940,ACH-000972
9699,ACH-000972
7227,ACH-000972
29028,ACH-000972
225689,ACH-000972
8434,ACH-000972
169693,ACH-000972
320,ACH-000972
10592,ACH-000972
954,ACH-000972
1677,ACH-000973
84966,ACH-000973
127255,ACH-000973
51603,ACH-000973
51182,ACH-000973
644168,ACH-000973
5728,ACH-000973
5728,ACH-000973
26507,ACH-000973
472,ACH-000973
3845,ACH-000973
8085,ACH-000973
246329,ACH-000973
57647,ACH-000973
10631,ACH-000973
23091,ACH-000973
5925,ACH-000973
259232,ACH-000973
4625,ACH-000973
10175,ACH-000973
10933,ACH-000973
11273,ACH-000973
51479,ACH-000973
7157,ACH-000973
146754,ACH-000973
1468,ACH-000973
126259,ACH-000973
6597,ACH-000973
404037,ACH-000973
8857,ACH-000973
56915,ACH-000973
30846,ACH-000973
65982,ACH-000973
7173,ACH-000973
9736,ACH-000973
84620,ACH-000973
6772,ACH-000973
9320,ACH-000973
1293,ACH-000973
5834,ACH-000973
1002,ACH-000973
26285,ACH-000973
2177,ACH-000973
30,ACH-000973
1499,ACH-000973
23024,ACH-000973
8087,ACH-000973
2261,ACH-000973
11107,ACH-000973
4750,ACH-000973
6531,ACH-000973
22987,ACH-000973
9456,ACH-000973
5921,ACH-000973
8641,ACH-000973
3593,ACH-000973
147,ACH-000973
26036,ACH-000973
57621,ACH-000973
4301,ACH-000973
11335,ACH-000973
1644,ACH-000973
2050,ACH-000973
392138,ACH-000973
29803,ACH-000973
26,ACH-000973
285973,ACH-000973
58508,ACH-000973
64478,ACH-000973
55174,ACH-000973
23039,ACH-000973
3084,ACH-000973
9705,ACH-000973
79776,ACH-000973
81704,ACH-000973
58524,ACH-000973
1029,ACH-000973
138199,ACH-000973
6146,ACH-000974
8289,ACH-000974
8289,ACH-000974
5538,ACH-000974
8704,ACH-000974
178,ACH-000974
54856,ACH-000974
360023,ACH-000974
5629,ACH-000974
23185,ACH-000974
2625,ACH-000974
84930,ACH-000974
6840,ACH-000974
3799,ACH-000974
220972,ACH-000974
5728,ACH-000974
5728,ACH-000974
5146,ACH-000974
23268,ACH-000974
9644,ACH-000974
59338,ACH-000974
0,ACH-000974
338755,ACH-000974
55031,ACH-000974
2488,ACH-000974
55626,ACH-000974
2346,ACH-000974
219960,ACH-000974
80789,ACH-000974
10897,ACH-000974
25855,ACH-000974
156,ACH-000974
4361,ACH-000974
472,ACH-000974
54477,ACH-000974
3845,ACH-000974
0,ACH-000974
55576,ACH-000974
479,ACH-000974
26747,ACH-000974
81617,ACH-000974
81624,ACH-000974
9375,ACH-000974
84684,ACH-000974
51199,ACH-000974
64841,ACH-000974
9112,ACH-000974
567,ACH-000974
23060,ACH-000974
3603,ACH-000974
374654,ACH-000974
123803,ACH-000974
1039,ACH-000974
221191,ACH-000974
8717,ACH-000974
79786,ACH-000974
1107,ACH-000974
146857,ACH-000974
9842,ACH-000974
10481,ACH-000974
9931,ACH-000974
3691,ACH-000974
51298,ACH-000974
23526,ACH-000974
4782,ACH-000974
5802,ACH-000974
80131,ACH-000974
125950,ACH-000974
26664,ACH-000974
9757,ACH-000974
1555,ACH-000974
2077,ACH-000974
1954,ACH-000974
2909,ACH-000974
4849,ACH-000974
55655,ACH-000974
55655,ACH-000974
1788,ACH-000974
678,ACH-000974
9938,ACH-000974
27429,ACH-000974
389015,ACH-000974
129446,ACH-000974
54891,ACH-000974
4133,ACH-000974
4318,ACH-000974
57466,ACH-000974
80781,ACH-000974
27443,ACH-000974
51586,ACH-000974
4627,ACH-000974
6942,ACH-000974
10343,ACH-000974
55209,ACH-000974
7155,ACH-000974
1499,ACH-000974
152206,ACH-000974
4486,ACH-000974
11222,ACH-000974
5290,ACH-000974
55486,ACH-000974
6002,ACH-000974
51274,ACH-000974
22915,ACH-000974
51663,ACH-000974
55814,ACH-000974
22987,ACH-000974
285600,ACH-000974
51306,ACH-000974
56146,ACH-000974
3720,ACH-000974
378884,ACH-000974
79683,ACH-000974
84629,ACH-000974
313,ACH-000974
1644,ACH-000974
3092,ACH-000974
27445,ACH-000974
64599,ACH-000974
862,ACH-000974
3037,ACH-000974
3301,ACH-000974
4957,ACH-000974
10076,ACH-000975
7412,ACH-000975
55791,ACH-000975
8560,ACH-000975
127623,ACH-000975
55680,ACH-000975
390054,ACH-000975
10810,ACH-000975
10847,ACH-000975
2303,ACH-000975
7157,ACH-000975
81671,ACH-000975
678,ACH-000975
5967,ACH-000975
54529,ACH-000975
33,ACH-000975
5707,ACH-000975
55079,ACH-000975
942,ACH-000975
5290,ACH-000975
285382,ACH-000975
1608,ACH-000975
55763,ACH-000975
3033,ACH-000975
7045,ACH-000975
3006,ACH-000975
3009,ACH-000975
5314,ACH-000975
8701,ACH-000975
389558,ACH-000975
157807,ACH-000975
80243,ACH-000975
9312,ACH-000975
9699,ACH-000975
169044,ACH-000975
5789,ACH-000975
203238,ACH-000975
10319,ACH-000975
118424,ACH-000976
1301,ACH-000976
81839,ACH-000976
149095,ACH-000976
6708,ACH-000976
5654,ACH-000976
3636,ACH-000976
84441,ACH-000976
3845,ACH-000976
283455,ACH-000976
9271,ACH-000976
143,ACH-000976
12,ACH-000976
2553,ACH-000976
9114,ACH-000976
7157,ACH-000976
90134,ACH-000976
64601,ACH-000976
54976,ACH-000976
51006,ACH-000976
2917,ACH-000976
27303,ACH-000976
10168,ACH-000976
5291,ACH-000976
9871,ACH-000976
2180,ACH-000976
23092,ACH-000976
4301,ACH-000976
136259,ACH-000976
100996928,ACH-000976
79109,ACH-000976
6709,ACH-000976
6146,ACH-000977
3065,ACH-000977
11085,ACH-000977
7062,ACH-000977
6278,ACH-000977
26476,ACH-000977
84824,ACH-000977
55732,ACH-000977
5768,ACH-000977
5768,ACH-000977
55248,ACH-000977
79802,ACH-000977
8290,ACH-000977
219681,ACH-000977
6840,ACH-000977
65217,ACH-000977
5728,ACH-000977
3832,ACH-000977
5950,ACH-000977
159371,ACH-000977
6764,ACH-000977
744,ACH-000977
256148,ACH-000977
219527,ACH-000977
1642,ACH-000977
3636,ACH-000977
3636,ACH-000977
2,ACH-000977
2998,ACH-000977
4753,ACH-000977
319,ACH-000977
57460,ACH-000977
121551,ACH-000977
4940,ACH-000977
9612,ACH-000977
1910,ACH-000977
10160,ACH-000977
79317,ACH-000977
116173,ACH-000977
122786,ACH-000977
5583,ACH-000977
8773,ACH-000977
5604,ACH-000977
3684,ACH-000977
1006,ACH-000977
10164,ACH-000977
7157,ACH-000977
93649,ACH-000977
3859,ACH-000977
3882,ACH-000977
79877,ACH-000977
56155,ACH-000977
9772,ACH-000977
57513,ACH-000977
55036,ACH-000977
57674,ACH-000977
1823,ACH-000977
84699,ACH-000977
4854,ACH-000977
163081,ACH-000977
126206,ACH-000977
7781,ACH-000977
151056,ACH-000977
6801,ACH-000977
9759,ACH-000977
1789,ACH-000977
8480,ACH-000977
11083,ACH-000977
140258,ACH-000977
9881,ACH-000977
64689,ACH-000977
6514,ACH-000977
79718,ACH-000977
93109,ACH-000977
1060,ACH-000977
9508,ACH-000977
339976,ACH-000977
730,ACH-000977
140890,ACH-000977
324,ACH-000977
64848,ACH-000977
11005,ACH-000977
8352,ACH-000977
6941,ACH-000977
23469,ACH-000977
9474,ACH-000977
221294,ACH-000977
256227,ACH-000977
136332,ACH-000977
29803,ACH-000977
51667,ACH-000977
58508,ACH-000977
58508,ACH-000977
203074,ACH-000977
148,ACH-000977
2515,ACH-000977
56704,ACH-000977
114788,ACH-000977
83696,ACH-000977
4920,ACH-000977
55363,ACH-000977
8939,ACH-000977
728642,ACH-000978
6146,ACH-000978
1969,ACH-000978
8289,ACH-000978
178,ACH-000978
8458,ACH-000978
11085,ACH-000978
284680,ACH-000978
6675,ACH-000978
55811,ACH-000978
55732,ACH-000978
9857,ACH-000978
2752,ACH-000978
6041,ACH-000978
1380,ACH-000978
6262,ACH-000978
7678,ACH-000978
58504,ACH-000978
5728,ACH-000978
143503,ACH-000978
84067,ACH-000978
5897,ACH-000978
1132,ACH-000978
64837,ACH-000978
10897,ACH-000978
50507,ACH-000978
283149,ACH-000978
259290,ACH-000978
10059,ACH-000978
8085,ACH-000978
9498,ACH-000978
9612,ACH-000978
4081,ACH-000978
23111,ACH-000978
80209,ACH-000978
25938,ACH-000978
3714,ACH-000978
9112,ACH-000978
54617,ACH-000978
79875,ACH-000978
6296,ACH-000978
4150,ACH-000978
124044,ACH-000978
23277,ACH-000978
7157,ACH-000978
7157,ACH-000978
4622,ACH-000978
7756,ACH-000978
10693,ACH-000978
23131,ACH-000978
8405,ACH-000978
9772,ACH-000978
57674,ACH-000978
23253,ACH-000978
6093,ACH-000978
8710,ACH-000978
92126,ACH-000978
23217,ACH-000978
148022,ACH-000978
6618,ACH-000978
163081,ACH-000978
11037,ACH-000978
53353,ACH-000978
6332,ACH-000978
4133,ACH-000978
57136,ACH-000978
3772,ACH-000978
80781,ACH-000978
6300,ACH-000978
410,ACH-000978
152273,ACH-000978
7584,ACH-000978
523,ACH-000978
4311,ACH-000978
2693,ACH-000978
5290,ACH-000978
23200,ACH-000978
6002,ACH-000978
51274,ACH-000978
386617,ACH-000978
0,ACH-000978
0,ACH-000978
83891,ACH-000978
1004,ACH-000978
153643,ACH-000978
54825,ACH-000978
9509,ACH-000978
7917,ACH-000978
667,ACH-000978
23469,ACH-000978
55084,ACH-000978
799,ACH-000978
85444,ACH-000978
1666,ACH-000978
85453,ACH-000978
23246,ACH-000978
27130,ACH-000978
2220,ACH-000978
9858,ACH-000978
9858,ACH-000978
388697,ACH-000979
57568,ACH-000979
23596,ACH-000979
22849,ACH-000979
10844,ACH-000979
338322,ACH-000979
2346,ACH-000979
3636,ACH-000979
10219,ACH-000979
283471,ACH-000979
403282,ACH-000979
59277,ACH-000979
23224,ACH-000979
51004,ACH-000979
64410,ACH-000979
176,ACH-000979
146206,ACH-000979
3038,ACH-000979
794,ACH-000979
55625,ACH-000979
7157,ACH-000979
9772,ACH-000979
27164,ACH-000979
162967,ACH-000979
57663,ACH-000979
7837,ACH-000979
26160,ACH-000979
53335,ACH-000979
11227,ACH-000979
56171,ACH-000979
8204,ACH-000979
6493,ACH-000979
150160,ACH-000979
63891,ACH-000979
8743,ACH-000979
10568,ACH-000979
84640,ACH-000979
2195,ACH-000979
345557,ACH-000979
348980,ACH-000979
28965,ACH-000979
54901,ACH-000979
8352,ACH-000979
23469,ACH-000979
56479,ACH-000979
28514,ACH-000979
84310,ACH-000979
2737,ACH-000979
10875,ACH-000979
5172,ACH-000979
346525,ACH-000979
58508,ACH-000979
7516,ACH-000979
7434,ACH-000979
5520,ACH-000979
137902,ACH-000979
8989,ACH-000979
168975,ACH-000979
84955,ACH-000979
203054,ACH-000979
1029,ACH-000979
84628,ACH-000979
80834,ACH-000980
84196,ACH-000980
11085,ACH-000980
58497,ACH-000980
51094,ACH-000980
84033,ACH-000980
88,ACH-000980
53904,ACH-000980
5728,ACH-000980
5728,ACH-000980
57698,ACH-000980
27288,ACH-000980
390168,ACH-000980
4312,ACH-000980
56912,ACH-000980
3845,ACH-000980
10970,ACH-000980
10985,ACH-000980
5027,ACH-000980
28232,ACH-000980
9074,ACH-000980
4363,ACH-000980
123879,ACH-000980
79728,ACH-000980
7157,ACH-000980
7157,ACH-000980
246744,ACH-000980
23253,ACH-000980
1829,ACH-000980
284293,ACH-000980
610,ACH-000980
5989,ACH-000980
7705,ACH-000980
7141,ACH-000980
2637,ACH-000980
1469,ACH-000980
1292,ACH-000980
51586,ACH-000980
55007,ACH-000980
27258,ACH-000980
3697,ACH-000980
2122,ACH-000980
324,ACH-000980
10919,ACH-000980
4594,ACH-000980
3097,ACH-000980
23534,ACH-000980
57670,ACH-000980
26047,ACH-000980
6770,ACH-000980
79776,ACH-000980
138009,ACH-000980
4856,ACH-000980
57623,ACH-000980
1993,ACH-000980
23511,ACH-000980
6146,ACH-000981
199920,ACH-000981
8880,ACH-000981
10745,ACH-000981
4893,ACH-000981
5498,ACH-000981
83872,ACH-000981
92815,ACH-000981
8187,ACH-000981
1355,ACH-000981
5662,ACH-000981
51504,ACH-000981
100526737,ACH-000981
57558,ACH-000981
1075,ACH-000981
85459,ACH-000981
390275,ACH-000981
22914,ACH-000981
79962,ACH-000981
6601,ACH-000981
7181,ACH-000981
59277,ACH-000981
59341,ACH-000981
10985,ACH-000981
7278,ACH-000981
9375,ACH-000981
79820,ACH-000981
1583,ACH-000981
11273,ACH-000981
197407,ACH-000981
84290,ACH-000981
7157,ACH-000981
7157,ACH-000981
9058,ACH-000981
55250,ACH-000981
125988,ACH-000981
4784,ACH-000981
26664,ACH-000981
5424,ACH-000981
4606,ACH-000981
60509,ACH-000981
7498,ACH-000981
23301,ACH-000981
3099,ACH-000981
22837,ACH-000981
10528,ACH-000981
1869,ACH-000981
23054,ACH-000981
84181,ACH-000981
4627,ACH-000981
4627,ACH-000981
51095,ACH-000981
79443,ACH-000981
9730,ACH-000981
23132,ACH-000981
25981,ACH-000981
344838,ACH-000981
10336,ACH-000981
285429,ACH-000981
1363,ACH-000981
1182,ACH-000981
9180,ACH-000981
166968,ACH-000981
56114,ACH-000981
79908,ACH-000981
23,ACH-000981
401250,ACH-000981
221458,ACH-000981
83741,ACH-000981
85413,ACH-000981
168507,ACH-000981
261729,ACH-000981
830,ACH-000981
611,ACH-000981
80005,ACH-000981
51435,ACH-000981
5324,ACH-000981
575,ACH-000981
54542,ACH-000981
84253,ACH-000981
9858,ACH-000981
6146,ACH-000982
8289,ACH-000982
10163,ACH-000982
2899,ACH-000982
728621,ACH-000982
8503,ACH-000982
1952,ACH-000982
9869,ACH-000982
441911,ACH-000982
477,ACH-000982
257106,ACH-000982
81626,ACH-000982
89796,ACH-000982
22874,ACH-000982
22874,ACH-000982
83932,ACH-000982
9859,ACH-000982
7678,ACH-000982
56243,ACH-000982
2572,ACH-000982
65217,ACH-000982
288,ACH-000982
79009,ACH-000982
9469,ACH-000982
1244,ACH-000982
282996,ACH-000982
57700,ACH-000982
161,ACH-000982
29850,ACH-000982
219537,ACH-000982
283219,ACH-000982
1075,ACH-000982
79659,ACH-000982
83552,ACH-000982
6309,ACH-000982
4704,ACH-000982
3845,ACH-000982
8085,ACH-000982
23416,ACH-000982
91010,ACH-000982
